country,iso3c,WHO_region,income_g,year,model_age_group,vacc_scenario,doses,pop,cluster_code,hemisphere,intro_year,vacc_used
Algeria,DZA,AFRO,Lower middle income,2044,2,0,0,9966929,GBR,NH,2010,0
Algeria,DZA,AFRO,Lower middle income,2044,3,0,1669992.32828246,45399414.80414527,GBR,NH,2010,0
Algeria,DZA,AFRO,Lower middle income,2044,4,0,0,7607520,GBR,NH,2010,0
Algeria,DZA,AFRO,Lower middle income,2045,1,0,0,4253293.5,GBR,NH,2010,0
Algeria,DZA,AFRO,Lower middle income,2045,2,0,0,9979274.5,GBR,NH,2010,0
Algeria,DZA,AFRO,Lower middle income,2045,3,0,1674505.34308457,45526958.723964,GBR,NH,2010,0
Algeria,DZA,AFRO,Lower middle income,2045,4,0,0,7934462.5,GBR,NH,2010,0
Algeria,DZA,AFRO,Lower middle income,2046,1,0,0,4293700,GBR,NH,2010,0
Algeria,DZA,AFRO,Lower middle income,2046,2,0,0,10022101,GBR,NH,2010,0
Algeria,DZA,AFRO,Lower middle income,2046,3,0,1677248.17423649,45604315.48147055,GBR,NH,2010,0
Algeria,DZA,AFRO,Lower middle income,2046,4,0,0,8271208,GBR,NH,2010,0
Algeria,DZA,AFRO,Lower middle income,2047,1,0,0,4322651,GBR,NH,2010,0
Algeria,DZA,AFRO,Lower middle income,2047,2,0,0,10090503.5,GBR,NH,2010,0
Algeria,DZA,AFRO,Lower middle income,2047,3,0,1678525.51453942,45640004.01523845,GBR,NH,2010,0
Algeria,DZA,AFRO,Lower middle income,2047,4,0,0,8613565,GBR,NH,2010,0
Algeria,DZA,AFRO,Lower middle income,2048,1,0,0,4338571.5,GBR,NH,2010,0
Algeria,DZA,AFRO,Lower middle income,2048,2,0,0,10180585,GBR,NH,2010,0
Algeria,DZA,AFRO,Lower middle income,2048,3,0,1678842.07848871,45647244.141640425,GBR,NH,2010,0
Algeria,DZA,AFRO,Lower middle income,2048,4,0,0,8957639,GBR,NH,2010,0
Algeria,DZA,AFRO,Lower middle income,2049,1,0,0,4340144,GBR,NH,2010,0
Algeria,DZA,AFRO,Lower middle income,2049,2,0,0,10287910,GBR,NH,2010,0
Algeria,DZA,AFRO,Lower middle income,2049,3,0,1678568.70835539,45635878.24102613,GBR,NH,2010,0
Algeria,DZA,AFRO,Lower middle income,2049,4,0,0,9299748,GBR,NH,2010,0
Algeria,DZA,AFRO,Lower middle income,2050,1,0,0,4328017.5,GBR,NH,2010,0
Algeria,DZA,AFRO,Lower middle income,2050,2,0,0,10405955,GBR,NH,2010,0
Algeria,DZA,AFRO,Lower middle income,2050,3,0,1677940.70555086,45612849.258564174,GBR,NH,2010,0
Algeria,DZA,AFRO,Lower middle income,2050,4,0,0,9636398.5,GBR,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2025,1,0,0,6476088,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2025,2,0,0,13352650,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2025,3,0,0,23612910.63261515,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2025,4,0,0,1130179.5,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2026,1,0,0,6600938,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2026,2,0,0,13734468,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2026,3,0,0,24397800.51441085,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2026,4,0,0,1181809.5,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2027,1,0,0,6729738.5,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2027,2,0,0,14107596,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2027,3,0,0,25219079.461061455,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2027,4,0,0,1235361,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2028,1,0,0,6864384,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2028,2,0,0,14471535.5,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2028,3,0,0,26075530.55581072,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2028,4,0,0,1290423,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2029,1,0,0,7004108,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2029,2,0,0,14828668,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2029,3,0,0,26963167.27171898,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2029,4,0,0,1346612.5,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2030,1,0,0,7144711,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2030,2,0,0,15177974,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2030,3,0,0,27875505.611174382,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2030,4,0,0,1403772,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2031,1,0,0,7282278,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2031,2,0,0,15522645.5,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2031,3,0,0,28819484.90513415,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2031,4,0,0,1462077.5,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2032,1,0,0,7415498,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2032,2,0,0,15866218,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2032,3,0,0,29794401.594136253,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2032,4,0,0,1521692.5,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2033,1,0,0,7545331,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2033,2,0,0,16211774,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2033,3,0,0,30797171.8542343,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2033,4,0,0,1583206,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2034,1,0,0,7672133,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2034,2,0,0,16562602.5,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2034,3,0,0,31826033.828193966,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2034,4,0,0,1646755,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2035,1,0,0,7800046.5,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2035,2,0,0,16912745.5,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2035,3,0,0,32875545.36560694,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2035,4,0,0,1711053,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2036,1,0,0,7930605.5,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2036,2,0,0,17259731.5,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2036,3,0,0,33949696.74616208,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2036,4,0,0,1775147.5,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2037,1,0,0,8057515,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2037,2,0,0,17604626.5,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2037,3,0,0,35044403.167096645,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2037,4,0,0,1839607,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2038,1,0,0,8182387,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2038,2,0,0,17947265.5,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2038,3,0,0,36166624.81081567,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2038,4,0,0,1905954.5,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2039,1,0,0,8306754,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2039,2,0,0,18288996,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2039,3,0,0,37315389.05425748,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2039,4,0,0,1975132.5,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2040,1,0,0,8428611.5,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2040,2,0,0,18632102.5,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2040,3,0,0,38478663.654444635,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2040,4,0,0,2047189.5,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2041,1,0,0,8545291,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2041,2,0,0,18977581,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2041,3,0,0,39653341.70212015,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2041,4,0,0,2122318,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2042,1,0,0,8658472.5,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2042,2,0,0,19318909.5,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2042,3,0,0,40842788.58352927,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2042,4,0,0,2200768,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2043,1,0,0,8767645,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2043,2,0,0,19659911,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2043,3,0,0,42054230.208338216,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2043,4,0,0,2283073.5,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2044,1,0,0,8869716,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2044,2,0,0,20000784,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2044,3,0,0,43284347.05151182,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2044,4,0,0,2369493,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2045,1,0,0,8966289.5,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2045,2,0,0,20336299.5,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2045,3,0,0,44528666.694446415,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2045,4,0,0,2459938,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2046,1,0,0,9062659,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2046,2,0,0,20664727,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2046,3,0,0,45798154.6392399,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2046,4,0,0,2555149,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2047,1,0,0,9162594,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2047,2,0,0,20980969,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2047,3,0,0,47093508.377674736,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2047,4,0,0,2655327,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2048,1,0,0,9263782.5,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2048,2,0,0,21290472,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2048,3,0,0,48402578.46166184,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2048,4,0,0,2760439,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2049,1,0,0,9366147.5,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2049,2,0,0,21597026.5,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2049,3,0,0,49729155.01894421,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2049,4,0,0,2871183.5,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2050,1,0,0,9467737,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2050,2,0,0,21899090,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2050,3,0,0,51068515.76089247,GHA,NH,2010,0
Angola,AGO,AFRO,Lower middle income,2050,4,0,0,2987248.5,GHA,NH,2010,0
Argentina,ARG,AMRO,Upper middle income,2025,1,0,1753374.0951,2533045.5,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2025,2,0,0,9290811.5,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2025,3,0,6416949.379159837,36907213.105433166,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2025,4,0,4118867.082,5793062,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2026,1,0,1738610.8535,2511717.5,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2026,2,0,0,9096468,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2026,3,0,6467137.701590878,37224889.56918163,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2026,4,0,4203092.142,5911522,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2027,1,0,1737763.2546,2510493,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2027,2,0,0,8870690.5,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2027,3,0,6518817.742619066,37553876.57626812,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2027,4,0,4287143.718,6029738,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2028,1,0,1746616.1465,2523282.5,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2028,2,0,0,8627083,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2028,3,0,6570704.411890987,37883385.88646888,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2028,4,0,4371217.6905,6147985.5,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2029,1,0,1753004.8064,2532512,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2029,2,0,0,8381605,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2029,3,0,6623201.787152151,38219078.038282804,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2029,4,0,4453779.366,6264106,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2030,1,0,1759454.0338,2541829,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2030,2,0,0,8147191,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2030,3,0,6674137.4186236905,38544857.995779805,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2030,4,0,4532411.3445,6374699.5,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2031,1,0,1766103.6531,2551435.5,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2031,2,0,0,7916814,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2031,3,0,6725207.564672932,38869047.039215244,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2031,4,0,4606944.7635,6479528.5,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2032,1,0,1772694.4354,2560957,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2032,2,0,0,7669232.5,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2032,3,0,6779144.988293708,39211969.83107829,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2032,4,0,4681308.9645,6584119.5,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2033,1,0,1779549.292,2570860,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2033,2,0,0,7415513,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2033,3,0,6832633.776664232,39553464.62950431,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2033,4,0,4758789.123,6693093,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2034,1,0,1786342.5428,2580674,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2034,2,0,0,7182117,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2034,3,0,6880231.015646435,39857210.461315066,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2034,4,0,4840909.2675,6808592.5,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2035,1,0,1792186.7874,2589117,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2035,2,0,0,6976681.5,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2035,3,0,6920150.728562618,40113189.71412824,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2035,4,0,4927844.304,6930864,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2036,1,0,1796923.1659,2595959.5,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2036,2,0,0,6799032,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2036,3,0,6951776.153607723,40319789.58964076,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2036,4,0,5020605.2745,7061329.5,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2037,1,0,1800592.5181,2601260.5,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2037,2,0,0,6667632.5,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2037,3,0,6971435.693703268,40452231.01668778,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2037,4,0,5119865.496,7200936,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2038,1,0,1802528.6015,2604057.5,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2038,2,0,0,6612692,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2038,3,0,6973191.288907656,40471381.47240768,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2038,4,0,5225835.78,7349980,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2039,1,0,1802060.3282,2603381,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2039,2,0,0,6606475.5,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2039,3,0,6961532.909153269,40408597.40664751,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2039,4,0,5340213.9945,7510849.5,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2040,1,0,1798998.3815,2598957.5,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2040,2,0,0,6619284,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2040,3,0,6942031.668432435,40301315.952961974,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2040,4,0,5462853.318,7683338,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2041,1,0,1792914.2896,2590168,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2041,2,0,0,6645080.5,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2041,3,0,6916189.3762377445,40157770.74383876,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2041,4,0,5593359.1455,7866890.5,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2042,1,0,1783452.2617,2576498.5,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2042,2,0,0,6665975,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2042,3,0,6887469.034304101,40000169.71210925,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2042,4,0,5731934.112,8061792,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2043,1,0,1771240.1232,2558856,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2043,2,0,0,6684160.5,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2043,3,0,6856191.12310637,39830010.37225187,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2043,4,0,5875861.131,8264221,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2044,1,0,1756963.4982,2538231,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2044,2,0,0,6698682,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2044,3,0,6823857.416806688,39653210.67537457,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2044,4,0,6021546.0975,8469122.5,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2045,1,0,1740941.1448,2515084,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2045,2,0,0,6708407.5,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2045,3,0,6790931.139750999,39473867.18311423,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2045,4,0,6166637.379,8673189,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2046,1,0,1723353.3811,2489675.5,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2046,2,0,0,6712761,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2046,3,0,6757635.584571312,39294322.15876223,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2046,4,0,6309360.3195,8873924.5,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2047,1,0,1704152.0992,2461936,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2047,2,0,0,6710867.5,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2047,3,0,6724096.391542973,39116207.921502575,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2047,4,0,6449051.556,9070396,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2048,1,0,1683108.1809,2431534.5,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2048,2,0,0,6702174,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2048,3,0,6690536.501127137,38941637.72778952,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2048,4,0,6585233.2965,9261931.5,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2049,1,0,1660456.282,2398810,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2049,2,0,0,6686515.5,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2049,3,0,6656882.7792923935,38768419.95116768,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2049,4,0,6719203.827,9450357,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2050,1,0,1636550.8089,2364274.5,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2050,2,0,0,6663615,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2050,3,0,6623270.509750548,38595665.3186549,ARG,SH,2010,0
Argentina,ARG,AMRO,Upper middle income,2050,4,0,6851050.6005,9635795.5,ARG,SH,2010,0
Armenia,ARM,EURO,Upper middle income,2025,1,0,17714.9673,172660.5,TUR,NH,2010,0
Armenia,ARM,EURO,Upper middle income,2025,2,0,0,505602.5,TUR,NH,2010,0
Armenia,ARM,EURO,Upper middle income,2025,3,0,110825.93736836602,2518919.6348316176,TUR,NH,2010,0
Armenia,ARM,EURO,Upper middle income,2025,4,0,58844.028,426406,TUR,NH,2010,0
Armenia,ARM,EURO,Upper middle income,2026,1,0,17386.2882,169457,TUR,NH,2010,0
Armenia,ARM,EURO,Upper middle income,2026,2,0,0,497489,TUR,NH,2010,0
Armenia,ARM,EURO,Upper middle income,2026,3,0,109133.94616017592,2479247.527434624,TUR,NH,2010,0
Armenia,ARM,EURO,Upper middle income,2026,4,0,61393.923,444883.5,TUR,NH,2010,0
Armenia,ARM,EURO,Upper middle income,2027,1,0,17010.1566,165791,TUR,NH,2010,0
Armenia,ARM,EURO,Upper middle income,2027,2,0,0,488607,TUR,NH,2010,0
Armenia,ARM,EURO,Upper middle income,2027,3,0,107617.80067297486,2444693.607251311,TUR,NH,2010,0
Armenia,ARM,EURO,Upper middle income,2027,4,0,63738.819,461875.5,TUR,NH,2010,0
Armenia,ARM,EURO,Upper middle income,2028,1,0,16554.2535,161347.5,TUR,NH,2010,0
Armenia,ARM,EURO,Upper middle income,2028,2,0,0,479466,TUR,NH,2010,0
Armenia,ARM,EURO,Upper middle income,2028,3,0,106293.47357122962,2415215.419237895,TUR,NH,2010,0
Armenia,ARM,EURO,Upper middle income,2028,4,0,65814.546,476917,TUR,NH,2010,0
Armenia,ARM,EURO,Upper middle income,2029,1,0,16070.3919,156631.5,TUR,NH,2010,0
Armenia,ARM,EURO,Upper middle income,2029,2,0,0,469689,TUR,NH,2010,0
Armenia,ARM,EURO,Upper middle income,2029,3,0,105114.45489602053,2389804.146144299,TUR,NH,2010,0
Armenia,ARM,EURO,Upper middle income,2029,4,0,67586.949,489760.5,TUR,NH,2010,0
Armenia,ARM,EURO,Upper middle income,2030,1,0,15587.4537,151924.5,TUR,NH,2010,0
Armenia,ARM,EURO,Upper middle income,2030,2,0,0,459366,TUR,NH,2010,0
Armenia,ARM,EURO,Upper middle income,2030,3,0,104084.84184929964,2368652.561283343,TUR,NH,2010,0
Armenia,ARM,EURO,Upper middle income,2030,4,0,69014.007,500101.5,TUR,NH,2010,0
Armenia,ARM,EURO,Upper middle income,2031,1,0,15155.8155,147717.5,TUR,NH,2010,0
Armenia,ARM,EURO,Upper middle income,2031,2,0,0,448367,TUR,NH,2010,0
Armenia,ARM,EURO,Upper middle income,2031,3,0,103190.35217838502,2351174.6346881143,TUR,NH,2010,0
Armenia,ARM,EURO,Upper middle income,2031,4,0,70129.116,508182,TUR,NH,2010,0
Armenia,ARM,EURO,Upper middle income,2032,1,0,14773.7331,143993.5,TUR,NH,2010,0
Armenia,ARM,EURO,Upper middle income,2032,2,0,0,437106.5,TUR,NH,2010,0
Armenia,ARM,EURO,Upper middle income,2032,3,0,102392.03508352277,2336369.3897451204,TUR,NH,2010,0
Armenia,ARM,EURO,Upper middle income,2032,4,0,71002.242,514509,TUR,NH,2010,0
Armenia,ARM,EURO,Upper middle income,2033,1,0,14439.6162,140737,TUR,NH,2010,0
Armenia,ARM,EURO,Upper middle income,2033,2,0,0,425923,TUR,NH,2010,0
Armenia,ARM,EURO,Upper middle income,2033,3,0,101652.74649803428,2323065.066252034,TUR,NH,2010,0
Armenia,ARM,EURO,Upper middle income,2033,4,0,71694.864,519528,TUR,NH,2010,0
Armenia,ARM,EURO,Upper middle income,2034,1,0,14148.54,137900,TUR,NH,2010,0
Armenia,ARM,EURO,Upper middle income,2034,2,0,0,414992.5,TUR,NH,2010,0
Armenia,ARM,EURO,Upper middle income,2034,3,0,100935.41074607987,2310384.9230329497,TUR,NH,2010,0
Armenia,ARM,EURO,Upper middle income,2034,4,0,72250.176,523552,TUR,NH,2010,0
Armenia,ARM,EURO,Upper middle income,2035,1,0,13893.6303,135415.5,TUR,NH,2010,0
Armenia,ARM,EURO,Upper middle income,2035,2,0,0,404578,TUR,NH,2010,0
Armenia,ARM,EURO,Upper middle income,2035,3,0,100221.58260226261,2297689.976688238,TUR,NH,2010,0
Armenia,ARM,EURO,Upper middle income,2035,4,0,72696.261,526784.5,TUR,NH,2010,0
Armenia,ARM,EURO,Upper middle income,2036,1,0,13674.1176,133276,TUR,NH,2010,0
Armenia,ARM,EURO,Upper middle income,2036,2,0,0,394796.5,TUR,NH,2010,0
Armenia,ARM,EURO,Upper middle income,2036,3,0,99496.06719828292,2284711.0213421634,TUR,NH,2010,0
Armenia,ARM,EURO,Upper middle income,2036,4,0,73055.337,529386.5,TUR,NH,2010,0
